track_name,stem_id,instrument,role,bpm,polyphony_score,dynamics_score,new_role,classification_reason,old_role
Track00134,S10,Electric Guitar (muted),Harmony,101.35,2.032599925994873,0.3337881228066698,Harmony,Ranked Harmony,Harmony
Track00134,S11,Electric Guitar (muted),Harmony,101.35,2.087590456008911,0.4578394046491258,Harmony,Ranked Harmony,Harmony
Track00134,S12,Xylophone,Lead,101.35,1.8021118640899656,0.6111423085858145,Lead,Top 3/10 Poly,Harmony
Track00134,S13,Clavinet,Harmony,101.35,2.193272352218628,0.1850467700912572,Harmony,Ranked Harmony,Harmony
Track00138,S00,Drums,Drums,125.0,2.456281900405884,0.6864494816596015,Drums,List Match,Drums
Track00138,S01,Electric Guitar (muted),Harmony,125.0,2.33113169670105,0.572602005450286,Harmony,Ranked Harmony,Harmony
Track00138,S02,Bright Acoustic Piano,Harmony,125.0,2.122649908065796,0.2437691231721249,Harmony,Ranked Harmony,Lead
Track00138,S03,Electric Bass (finger),Bass,125.0,1.481063961982727,0.1571214882098779,Bass,List Match,Bass
Track00138,S05,String Ensemble 2,Harmony,125.0,1.962165117263794,0.2285617993859774,Harmony,Ranked Harmony,Harmony
Track00138,S06,Choir Aahs,Harmony,125.0,2.0023293495178223,0.1977206130691973,Harmony,Ranked Harmony,Harmony
Track00138,S07,Electric Guitar (jazz),Lead,125.0,1.0247278213500977,0.2009401190497307,Lead,Top 2/7 Poly,Lead
Track00138,S08,Overdriven Guitar,Lead,125.0,0.9209769368171692,0.4241697520507019,Lead,Top 2/7 Poly,Harmony
Track00138,S09,Acoustic Grand Piano,Harmony,125.0,1.7514950037002563,0.6738259362475397,Harmony,Ranked Harmony,Lead
Track00128,S00,Recorder,Harmony,,1.5097190141677856,0.4863046773576626,Harmony,Ranked Harmony,Lead
Track00128,S01,Drums,Drums,,-1.0,-1.0,Drums,List Match,Drums
Track00128,S02,Fretless Bass,Bass,,-1.0,-1.0,Bass,List Match,Bass
Track00128,S03,Electric Piano 1,Harmony,,2.26393985748291,0.3075889538016776,Harmony,Ranked Harmony,Harmony
Track00128,S04,Pad 7 (halo),Lead,,-1.0,-1.0,Lead,Top 4/12 Poly,Harmony
Track00128,S05,Acoustic Guitar (steel),Harmony,,1.9340558052062988,0.3973848554832669,Harmony,Ranked Harmony,Harmony
Track00128,S06,Acoustic Guitar (steel),Harmony,,2.14321517944336,0.6580607376768264,Harmony,Ranked Harmony,Harmony
Track00128,S08,Electric Guitar (muted),Lead,,-1.0,-1.0,Lead,Top 4/12 Poly,Harmony
Track00128,S09,Overdriven Guitar,Lead,,-1.0,-1.0,Lead,Top 4/12 Poly,Lead
Track00128,S10,Overdriven Guitar,Lead,,-1.0,-1.0,Lead,Top 4/12 Poly,Harmony
Track00128,S11,Recorder,Harmony,,1.5524004697799685,0.444166975255051,Harmony,Ranked Harmony,Harmony
Track00128,S12,Recorder,Harmony,,1.4272677898406982,0.4318180886174408,Harmony,Ranked Harmony,Harmony
Track00128,S13,Recorder,Harmony,,1.2529655694961548,0.367734541558058,Harmony,Ranked Harmony,Harmony
Track00128,S14,Recorder,Harmony,,1.177773356437683,0.4654845535158645,Harmony,Ranked Harmony,Lead
Track00140,S00,Drums,Drums,174.42,2.4639430046081543,0.817565028273126,Drums,List Match,Drums
Track00140,S01,Electric Piano 2,Lead,174.42,1.6809364557266235,0.4392696339078039,Lead,Top 2/5 Poly,Lead
Track00140,S02,Acoustic Grand Piano,Harmony,174.42,1.9285037517547607,0.51889707001958,Harmony,Ranked Harmony,Lead
Track00140,S03,String Ensemble 2,Harmony,174.42,1.9747716188430784,0.3245794577029266,Harmony,Ranked Harmony,Harmony
Track00140,S04,Fretless Bass,Bass,174.42,1.5463064908981323,0.344755373878548,Bass,List Match,Bass
Track00140,S05,Electric Guitar (muted),Lead,174.42,1.5113728046417236,0.3598576008559321,Lead,Top 2/5 Poly,Lead
Track00140,S06,String Ensemble 1,Harmony,174.42,2.062213659286499,0.3393636823061938,Harmony,Ranked Harmony,Harmony
Track00135,S00,Drums,Drums,153.06,2.469752073287964,0.4858442206287945,Drums,List Match,Drums
Track00135,S01,Bright Acoustic Piano,Harmony,153.06,2.1732594966888428,0.4336405359765063,Harmony,Ranked Harmony,Harmony
Track00135,S02,Harmonica,Harmony,153.06,1.993618845939636,0.3021652787639043,Harmony,Ranked Harmony,Harmony
Track00135,S03,Synth Strings 1,Harmony,153.06,1.5034751892089844,0.1326975614262819,Harmony,Ranked Harmony,Lead
Track00135,S04,Harmonica,Harmony,153.06,1.790157437324524,0.2590109445298861,Harmony,Ranked Harmony,Harmony
Track00135,S05,Fretless Bass,Bass,153.06,1.9131931066513064,0.3921385711332669,Bass,List Match,Bass
Track00135,S06,Electric Guitar (jazz),Lead,153.06,1.2506638765335083,0.2880272576480564,Lead,Top 4/12 Poly,Lead
Track00135,S07,Rock Organ,Harmony,153.06,1.8715366125106807,0.2179614079472358,Harmony,Ranked Harmony,Harmony
Track00135,S08,Percussive Organ,Harmony,153.06,1.715950846672058,0.1051409580715462,Harmony,Ranked Harmony,Harmony
Track00135,S09,Electric Piano 1,Harmony,153.06,1.747393250465393,0.3293025194501116,Harmony,Ranked Harmony,Lead
Track00135,S10,String Ensemble 1,Harmony,153.06,1.896324634552002,0.6661004264192543,Harmony,Ranked Harmony,Harmony
Track00135,S11,Soprano Sax,Lead,153.06,1.3432161808013916,0.4436948403351109,Lead,Top 4/12 Poly,Harmony
Track00135,S12,Acoustic Guitar (nylon),Lead,153.06,-1.0,-1.0,Lead,Top 4/12 Poly,Harmony
Track00135,S13,Choir Aahs,Lead,153.06,-1.0,-1.0,Lead,Top 4/12 Poly,Harmony
Track00144,S00,Fretless Bass,Bass,178.57,1.232168436050415,0.3548109721795172,Bass,List Match,Bass
Track00144,S01,Drums,Drums,178.57,2.2778573036193848,0.5759476350544935,Drums,List Match,Drums
Track00144,S02,Electric Piano 2,Lead,178.57,1.7220100164413452,0.1861446597445277,Lead,Top 1/4 Poly,Lead
Track00144,S03,Acoustic Guitar (steel),Harmony,178.57,1.9918266534805296,0.2641151679645674,Harmony,Ranked Harmony,Harmony
Track00144,S04,String Ensemble 2,Harmony,178.57,1.8322840929031368,0.6341928030425827,Harmony,Ranked Harmony,Lead
Track00144,S05,Acoustic Guitar (nylon),Harmony,178.57,2.052099227905273,0.6051450714359726,Harmony,Ranked Harmony,Harmony
Track00143,S00,Electric Bass (finger),Bass,144.23,1.8151153326034544,0.1726133128030992,Bass,List Match,Bass
Track00143,S01,Bright Acoustic Piano,Harmony,144.23,2.1412479877471924,0.335420012398274,Harmony,Ranked Harmony,Lead
Track00143,S02,Overdriven Guitar,Harmony,144.23,2.169196367263794,0.109711831326525,Harmony,Ranked Harmony,Lead
Track00143,S03,Electric Guitar (clean),Lead,144.23,1.6523258686065674,0.1398378615897915,Lead,Top 2/5 Poly,Harmony
Track00143,S04,Rock Organ,Lead,144.23,1.4731460809707642,0.2013086111517717,Lead,Top 2/5 Poly,Lead
Track00143,S05,Drums,Drums,144.23,2.472266435623169,0.7690636791653344,Drums,List Match,Drums
Track00143,S06,Vibraphone,Harmony,144.23,2.3452322483062744,0.4478003137250288,Harmony,Ranked Harmony,Harmony
Track00136,S00,Drums,Drums,133.93,2.3953511714935303,0.698541404942021,Drums,List Match,Drums
Track00136,S01,Choir Aahs,Harmony,133.93,1.8835382461547847,0.2886055134362438,Harmony,Ranked Harmony,Harmony
Track00136,S02,Choir Aahs,Harmony,133.93,1.8305505514144895,0.2308610565754709,Harmony,Ranked Harmony,Harmony
Track00136,S03,Synth Voice,Lead,133.93,1.591535210609436,0.4225525698833055,Lead,Top 4/14 Poly,Lead
Track00136,S04,Synth Voice,Harmony,133.93,2.051133155822754,0.3493292182978042,Harmony,Ranked Harmony,Harmony
Track00136,S05,Oboe,Lead,133.93,1.3226487636566162,0.469718220120829,Lead,Top 4/14 Poly,Lead
Track00136,S06,Bright Acoustic Piano,Harmony,133.93,1.994865655899048,0.3950354723814415,Harmony,Ranked Harmony,Harmony
Track00136,S07,Acoustic Guitar (steel),Harmony,133.93,1.76241135597229,0.6018754475928234,Harmony,Ranked Harmony,Harmony
Track00136,S08,Acoustic Guitar (steel),Harmony,133.93,2.190420866012573,0.2670083782311161,Harmony,Ranked Harmony,Harmony
Track00136,S10,Acoustic Guitar (steel),Harmony,133.93,2.1945624351501465,0.2515023041964319,Harmony,Ranked Harmony,Harmony
Track00136,S11,Electric Bass (finger),Bass,133.93,1.574212908744812,0.3478775346123813,Bass,List Match,Bass
Track00136,S12,String Ensemble 2,Harmony,133.93,2.0546469688415527,0.7157420833662415,Harmony,Ranked Harmony,Harmony
Track00136,S13,Synth Strings 1,Harmony,133.93,2.1597321033477783,0.761740216020393,Harmony,Ranked Harmony,Harmony
Track00136,S14,Distortion Guitar,Harmony,133.93,1.6602212190628052,0.2586548063358365,Harmony,Ranked Harmony,Harmony
Track00136,S15,French Horn,Lead,133.93,1.3110960721969604,0.2129937564990831,Lead,Top 4/14 Poly,Lead
Track00136,S16,Ocarina,Lead,133.93,1.237349271774292,0.4042140445176582,Lead,Top 4/14 Poly,Harmony
Track00137,S00,Acoustic Grand Piano,Harmony,133.93,1.6021901369094849,0.556109501930918,Harmony,Ranked Harmony,Harmony
Track00137,S01,Fretless Bass,Bass,133.93,2.053734064102173,0.3691395641868373,Bass,List Match,Bass
Track00137,S02,Clavinet,Harmony,133.93,2.235573530197144,0.5033057126539223,Harmony,Ranked Harmony,Harmony
Track00137,S03,Rock Organ,Lead,133.93,1.4814900159835815,0.3529912437984816,Lead,Top 4/12 Poly,Harmony
Track00137,S04,Flute,Lead,133.93,1.118454933166504,0.5701771015986394,Lead,Top 4/12 Poly,Lead
Track00137,S05,Lead 5 (charang),Harmony,133.93,1.5866669416427612,0.3190046265364504,Harmony,Ranked Harmony,Lead
Track00137,S06,Electric Guitar (jazz),Harmony,133.93,2.2694034576416016,0.5954637233563688,Harmony,Ranked Harmony,Harmony
Track00137,S07,Electric Guitar (muted),Harmony,133.93,2.461785793304444,0.6504510035216308,Harmony,Ranked Harmony,Harmony
Track00137,S08,Electric Guitar (muted),Lead,133.93,-1.0,-1.0,Lead,Top 4/12 Poly,Harmony
Track00137,S09,Drums,Drums,133.93,2.463683605194092,0.4265508895636947,Drums,List Match,Drums
Track00137,S10,Electric Guitar (muted),Lead,133.93,-1.0,-1.0,Lead,Top 4/12 Poly,Harmony
Track00137,S11,Trumpet,Harmony,133.93,1.8489737510681152,0.4554105635860893,Harmony,Ranked Harmony,Harmony
Track00137,S12,Alto Sax,Harmony,133.93,1.539566159248352,0.4151977524389042,Harmony,Ranked Harmony,Lead
Track00137,S13,Trombone,Harmony,133.93,2.1635446548461914,0.3699792323469018,Harmony,Ranked Harmony,Harmony
Track00139,S00,Drums,Drums,129.31,2.2513267993927,0.4628386317470824,Drums,List Match,Drums
Track00139,S01,Fretless Bass,Bass,129.31,1.9689725637435915,0.2619062262046394,Bass,List Match,Bass
Track00139,S02,Electric Guitar (clean),Harmony,129.31,2.027505397796631,0.3310578823685794,Harmony,Ranked Harmony,Harmony
Track00139,S03,Brass Section,Harmony,129.31,1.997777223587036,0.2463907081072818,Harmony,Ranked Harmony,Harmony
Track00139,S04,Honky-tonk Piano,Harmony,129.31,1.9841229915618896,0.5531360922287332,Harmony,Ranked Harmony,Harmony
Track00139,S05,Drawbar Organ,Harmony,129.31,1.8204888105392456,0.1228124601914295,Harmony,Ranked Harmony,Harmony
Track00139,S06,Tenor Sax,Lead,129.31,1.453853964805603,0.3084118525531059,Lead,Top 3/11 Poly,Lead
Track00139,S07,Clarinet,Harmony,129.31,1.7299875020980835,0.3706248721260723,Harmony,Ranked Harmony,Lead
Track00139,S08,Bassoon,Lead,129.31,1.4449183940887451,0.3378958728185077,Lead,Top 3/11 Poly,Harmony
Track00139,S09,String Ensemble 2,Harmony,129.31,2.1743485927581787,0.6216209800036295,Harmony,Ranked Harmony,Harmony
Track00139,S10,Voice Oohs,Harmony,129.31,1.6464807987213137,0.4177654719865125,Harmony,Ranked Harmony,Harmony
Track00139,S11,Flute,Lead,129.31,1.0657533407211304,0.5497166648487813,Lead,Top 3/11 Poly,Lead
Track00139,S12,Choir Aahs,Harmony,129.31,1.801255464553833,0.5155828143474024,Harmony,Ranked Harmony,Harmony
Track00141,S00,Drums,Drums,113.64,2.46349573135376,0.6914266013065992,Drums,List Match,Drums
Track00141,S01,Electric Guitar (clean),Harmony,113.64,1.8153767585754397,0.3670097841076498,Harmony,Ranked Harmony,Lead
Track00141,S02,Electric Bass (finger),Bass,113.64,2.0087289810180664,0.2962663853760861,Bass,List Match,Bass
Track00141,S03,Ocarina,Lead,113.64,1.3048665523529053,0.6850448285930903,Lead,Top 3/9 Poly,Lead
Track00141,S04,Electric Piano 2,Lead,113.64,1.7578251361846924,0.5021905631642122,Lead,Top 3/9 Poly,Harmony
Track00141,S05,String Ensemble 1,Harmony,113.64,1.9395601749420168,0.3017928054246803,Harmony,Ranked Harmony,Lead
Track00141,S06,Lead 8 (bass + lead),Bass,113.64,1.660519242286682,0.414178478369018,Bass,List Match,Bass
Track00141,S07,Choir Aahs,Harmony,113.64,1.9594066143035889,0.2520683415957337,Harmony,Ranked Harmony,Harmony
Track00141,S08,French Horn,Lead,113.64,1.5503045320510864,0.2072462820582325,Lead,Top 3/9 Poly,Harmony
Track00141,S09,Tuba,Bass,113.64,1.8016623258590696,0.5530909965900974,Bass,List Match,Bass
Track00141,S10,Pad 1 (new age),Harmony,113.64,2.281145572662353,0.6617794566643866,Harmony,Ranked Harmony,Harmony
Track00141,S11,Brass Section,Harmony,113.64,2.3332996368408203,0.4688462258184146,Harmony,Ranked Harmony,Harmony
Track00141,S12,Baritone Sax,Harmony,113.64,2.287588596343994,0.4005801778199304,Harmony,Ranked Harmony,Harmony
Track00145,S00,Bright Acoustic Piano,Harmony,107.14,2.072712182998657,0.2300364929428038,Harmony,Ranked Harmony,Harmony
Track00145,S01,Drums,Drums,107.14,2.41784405708313,0.6403719804210998,Drums,List Match,Drums
Track00145,S02,Electric Bass (finger),Bass,107.14,1.4551321268081665,0.356953774239467,Bass,List Match,Bass
Track00145,S03,Pad 4 (choir),Lead,107.14,1.2954696416854858,0.558904783079006,Lead,Top 2/5 Poly,Lead
Track00145,S04,Acoustic Guitar (steel),Harmony,107.14,1.974205017089844,0.4243554454318616,Harmony,Ranked Harmony,Lead
Track00145,S05,Choir Aahs,Lead,107.14,1.797896385192871,0.2247716168326337,Lead,Top 2/5 Poly,Harmony
Track00145,S06,Electric Piano 2,Harmony,107.14,2.071754217147827,0.2279404427905726,Harmony,Ranked Harmony,Lead
Track00149,S00,Fretless Bass,Bass,107.14,1.199716567993164,0.4193904916240118,Bass,List Match,Bass
Track00149,S01,Drums,Drums,107.14,2.4206817150115967,0.6158081441977029,Drums,List Match,Drums
Track00149,S02,Electric Piano 2,Lead,107.14,1.799034595489502,0.3034549045615878,Lead,Top 1/4 Poly,Lead
Track00149,S03,Acoustic Guitar (steel),Harmony,107.14,1.9779926538467407,0.4738407132024443,Harmony,Ranked Harmony,Lead
Track00149,S04,Synth Strings 2,Harmony,107.14,2.079669713973999,0.6272094133893494,Harmony,Ranked Harmony,Harmony
Track00149,S05,Acoustic Guitar (nylon),Harmony,107.14,2.1582305431365967,0.431840374735927,Harmony,Ranked Harmony,Harmony
Track00148,S00,Fretless Bass,Bass,144.23,1.994102478027344,0.3607300934368933,Bass,List Match,Bass
Track00148,S01,Electric Piano 1,Lead,144.23,1.4490113258361816,0.3044871815740901,Lead,Top 2/6 Poly,Harmony
Track00148,S02,Electric Piano 1,Harmony,144.23,1.5475482940673828,0.4017142964881803,Harmony,Ranked Harmony,Lead
Track00148,S03,String Ensemble 1,Harmony,144.23,2.0126333236694336,0.5561444905637373,Harmony,Ranked Harmony,Harmony
Track00148,S04,Electric Guitar (muted),Harmony,144.23,1.66413414478302,0.447695032401684,Harmony,Ranked Harmony,Lead
Track00148,S05,Electric Guitar (muted),Harmony,144.23,1.712133526802063,0.423249293116532,Harmony,Ranked Harmony,Harmony
Track00148,S06,Alto Sax,Lead,144.23,0.9579063057899476,0.4066853417318947,Lead,Top 2/6 Poly,Lead
Track00148,S07,Drums,Drums,144.23,2.352557420730591,0.5651840183257258,Drums,List Match,Drums
Track00142,S00,Flute,Lead,150.0,0.8071127533912659,0.6778291889447826,Lead,Top 3/11 Poly,Lead
Track00142,S01,Drums,Drums,150.0,2.268588066101074,0.6617935744119416,Drums,List Match,Drums
Track00142,S02,String Ensemble 2,Harmony,150.0,1.7378100156784058,0.267183328860715,Harmony,Ranked Harmony,Harmony
Track00142,S04,Acoustic Guitar (steel),Harmony,150.0,1.9725958108901975,0.3145505329103987,Harmony,Ranked Harmony,Harmony
Track00142,S05,Acoustic Guitar (nylon),Harmony,150.0,1.9629348516464236,0.4694361776978857,Harmony,Ranked Harmony,Lead
Track00142,S06,Electric Bass (finger),Bass,150.0,1.4937303066253662,0.2583529751376069,Bass,List Match,Bass
Track00142,S07,Pad 8 (sweep),Harmony,150.0,1.7691539525985718,0.4369038076259076,Harmony,Ranked Harmony,Harmony
Track00142,S08,Electric Piano 2,Harmony,150.0,1.7598165273666382,0.2441396248310905,Harmony,Ranked Harmony,Harmony
Track00142,S09,Synth Voice,Lead,150.0,1.5738168954849243,0.4013153119308044,Lead,Top 3/11 Poly,Lead
Track00142,S10,String Ensemble 1,Harmony,150.0,1.7726062536239624,0.4555595170702372,Harmony,Ranked Harmony,Harmony
Track00142,S11,String Ensemble 1,Lead,150.0,1.5567539930343628,0.3252679873615016,Lead,Top 3/11 Poly,Harmony
Track00142,S12,Overdriven Guitar,Harmony,150.0,1.8008137941360474,0.3318596289427984,Harmony,Ranked Harmony,Harmony
Track00142,S13,Distortion Guitar,Harmony,150.0,1.960088133811951,0.2197625880426345,Harmony,Ranked Harmony,Harmony
Track00151,S00,Reed Organ,Harmony,163.04,1.6361712217330933,0.2428906929809055,Harmony,Ranked Harmony,Harmony
Track00151,S01,Drums,Drums,163.04,2.4591763019561768,0.710090875620568,Drums,List Match,Drums
Track00151,S02,Percussive Organ,Harmony,163.04,1.6779087781906128,0.1256629483068758,Harmony,Ranked Harmony,Harmony
Track00151,S03,Acoustic Guitar (steel),Harmony,163.04,2.140538454055786,0.3825692771058017,Harmony,Ranked Harmony,Lead
Track00151,S04,Synth Strings 1,Lead,163.04,1.478166580200195,0.3411926294036358,Lead,Top 2/6 Poly,Lead
Track00151,S05,Electric Bass (finger),Bass,163.04,1.704458713531494,0.275293882393182,Bass,List Match,Bass
Track00151,S06,Electric Piano 2,Harmony,163.04,1.809739351272583,0.2060325375968852,Harmony,Ranked Harmony,Harmony
Track00151,S08,Reed Organ,Lead,163.04,1.5614732503890991,0.1546265506878615,Lead,Top 2/6 Poly,Lead
Track00154,S00,Drums,Drums,133.93,2.443830966949463,0.5640302365654919,Drums,List Match,Drums
Track00154,S01,Electric Guitar (clean),Harmony,133.93,1.9207139015197756,0.1866683552267951,Harmony,Ranked Harmony,Lead
Track00154,S02,Electric Bass (finger),Bass,133.93,2.209559917449951,0.1919526106934458,Bass,List Match,Bass
Track00154,S03,Acoustic Grand Piano,Harmony,133.93,2.1382572650909424,0.4689733453503636,Harmony,Ranked Harmony,Harmony
Track00154,S04,Oboe,Lead,133.93,1.2621062994003296,0.4390290519177114,Lead,Top 2/5 Poly,Lead
Track00154,S05,Lead 8 (bass + lead),Bass,133.93,1.78632652759552,0.30167723458293,Bass,List Match,Bass
Track00154,S06,Choir Aahs,Lead,133.93,1.7637240886688232,0.5346501644534947,Lead,Top 2/5 Poly,Lead
Track00154,S07,Harpsichord,Harmony,133.93,2.1031832695007324,0.4472310965822813,Harmony,Ranked Harmony,Harmony
Track00153,S00,Electric Guitar (clean),Lead,117.19,1.827138304710388,0.2773766468762851,Lead,Top 2/8 Poly,Harmony
Track00153,S01,Fretless Bass,Bass,117.19,2.1671462059021,0.2736169823553433,Bass,List Match,Bass
Track00153,S02,Synth Strings 1,Lead,117.19,1.870359182357788,0.3753854744021143,Lead,Top 2/8 Poly,Lead
Track00153,S03,Lead 8 (bass + lead),Bass,117.19,1.9758033752441408,0.369213047005558,Bass,List Match,Bass
Track00153,S04,Slap Bass 2,Bass,117.19,2.232200860977173,0.3459655728674119,Bass,List Match,Bass
Track00153,S05,Clavinet,Harmony,117.19,2.2216062545776367,0.1312520600830008,Harmony,Ranked Harmony,Harmony
Track00153,S06,Distortion Guitar,Harmony,117.19,2.2841796875,0.1986271707457468,Harmony,Ranked Harmony,Harmony
Track00153,S07,Distortion Guitar,Harmony,117.19,1.9497556686401367,0.1885710178398023,Harmony,Ranked Harmony,Lead
Track00153,S08,Pad 8 (sweep),Harmony,117.19,1.9322597980499268,0.1605319693890893,Harmony,Ranked Harmony,Harmony
Track00153,S09,Drums,Drums,117.19,2.468423843383789,0.6371797591211736,Drums,List Match,Drums
Track00153,S10,Acoustic Grand Piano,Harmony,117.19,2.20868182182312,0.6672684244629526,Harmony,Ranked Harmony,Lead
Track00153,S11,Electric Piano 1,Harmony,117.19,2.0917530059814453,0.5368374688705915,Harmony,Ranked Harmony,Harmony
Track00157,S00,Drums,Drums,91.46,2.4485971927642822,0.6278317415688233,Drums,List Match,Drums
Track00157,S01,Fretless Bass,Bass,91.46,1.6262730360031128,0.2398858485606922,Bass,List Match,Bass
Track00157,S02,Electric Piano 1,Harmony,91.46,2.0716371536254883,0.4638140955126271,Harmony,Ranked Harmony,Harmony
Track00157,S03,String Ensemble 1,Harmony,91.46,1.544533610343933,0.0218938546359671,Harmony,Ranked Harmony,Harmony
Track00157,S04,String Ensemble 1,Harmony,91.46,1.544533610343933,0.0218938546359671,Harmony,Ranked Harmony,Harmony
Track00157,S05,Violin,Lead,91.46,1.2948625087738037,0.3308175240526848,Lead,Top 2/7 Poly,Lead
Track00157,S06,Cello,Harmony,91.46,1.5784512758255005,0.3988507096631983,Harmony,Ranked Harmony,Lead
Track00157,S07,Electric Guitar (clean),Lead,91.46,1.5100014209747314,0.4164229767415256,Lead,Top 2/7 Poly,Harmony
Track00157,S08,String Ensemble 1,Harmony,91.46,1.6988188028335571,0.0218938507540435,Harmony,Ranked Harmony,Lead
Track00156,S00,Drums,Drums,133.93,2.466283798217773,0.8489512157292569,Drums,List Match,Drums
Track00156,S01,String Ensemble 1,Harmony,133.93,1.6382286548614502,0.0218938821434347,Harmony,Ranked Harmony,Harmony
Track00156,S02,Pad 2 (warm),Harmony,133.93,2.1388614177703857,0.2541937381596886,Harmony,Ranked Harmony,Harmony
Track00156,S03,Pad 8 (sweep),Harmony,133.93,1.882981300354004,0.2693045035501498,Harmony,Ranked Harmony,Harmony
Track00156,S05,Fretless Bass,Bass,133.93,1.490968942642212,0.2941378069903122,Bass,List Match,Bass
Track00156,S06,Bright Acoustic Piano,Harmony,133.93,2.140268087387085,0.5571721956527943,Harmony,Ranked Harmony,Harmony
Track00156,S07,Electric Guitar (jazz),Lead,133.93,1.2730892896652222,0.2199145272549441,Lead,Top 2/7 Poly,Lead
Track00156,S08,Fretless Bass,Bass,133.93,1.4475111961364746,0.3204841807200566,Bass,List Match,Bass
Track00156,S09,String Ensemble 1,Lead,133.93,1.5322517156600952,0.0218938803510554,Lead,Top 2/7 Poly,Lead
Track00156,S11,Electric Guitar (clean),Harmony,133.93,1.851277470588684,0.1612556979147003,Harmony,Ranked Harmony,Lead
Track00160,S00,Drums,Drums,113.64,2.468794107437134,0.5554343761893734,Drums,List Match,Drums
Track00160,S01,Bright Acoustic Piano,Harmony,113.64,2.2683444023132324,0.5083177550376862,Harmony,Ranked Harmony,Harmony
Track00160,S02,Acoustic Guitar (steel),Harmony,113.64,2.020204544067383,0.141186262741133,Harmony,Ranked Harmony,Lead
Track00160,S03,String Ensemble 1,Lead,113.64,1.948797583580017,0.3571710426990891,Lead,Top 2/5 Poly,Lead
Track00160,S04,Electric Bass (finger),Bass,113.64,1.9631747007369995,0.2658063950848913,Bass,List Match,Bass
Track00160,S05,Overdriven Guitar,Harmony,113.64,2.3351476192474365,0.1568512106717459,Harmony,Ranked Harmony,Harmony
Track00160,S06,Vibraphone,Lead,113.64,1.9546594619750977,0.517677402666512,Lead,Top 2/5 Poly,Lead
Track00158,S00,Drums,Drums,197.37,2.3447482585906982,0.6795498089866414,Drums,List Match,Drums
Track00158,S01,Bright Acoustic Piano,Harmony,197.37,1.9634249210357664,0.1669171517841842,Harmony,Ranked Harmony,Lead
Track00158,S02,Fretless Bass,Bass,197.37,1.8345739841461184,0.3657182739818672,Bass,List Match,Bass
Track00158,S04,Harmonica,Harmony,197.37,1.871443510055542,0.584825374148158,Harmony,Ranked Harmony,Harmony
Track00158,S05,Pad 2 (warm),Lead,197.37,1.7597535848617554,0.3333851690410425,Lead,Top 2/6 Poly,Harmony
Track00158,S06,Distortion Guitar,Harmony,197.37,2.052720308303833,0.2851874648698231,Harmony,Ranked Harmony,Harmony
Track00158,S07,String Ensemble 2,Lead,197.37,1.8263490200042725,0.2202037931990071,Lead,Top 2/6 Poly,Lead
Track00158,S08,Acoustic Grand Piano,Harmony,197.37,1.9696686267852783,0.6652845970680815,Harmony,Ranked Harmony,Lead
Track00152,S00,Overdriven Guitar,Harmony,125.0,1.8954635858535769,0.1708981610916289,Harmony,Ranked Harmony,Lead
Track00152,S01,Distortion Guitar,Harmony,125.0,2.3043928146362305,0.1199266187597546,Harmony,Ranked Harmony,Harmony
Track00152,S02,Honky-tonk Piano,Harmony,125.0,2.068596363067627,0.1273688410163716,Harmony,Ranked Harmony,Harmony
Track00152,S03,Drums,Drums,125.0,2.472841024398804,0.6271797634703719,Drums,List Match,Drums
Track00152,S04,Electric Bass (finger),Bass,125.0,2.1007204055786133,0.253021059719402,Bass,List Match,Bass
Track00152,S05,Acoustic Grand Piano,Harmony,125.0,2.1819212436676025,0.3468715374112794,Harmony,Ranked Harmony,Harmony
Track00152,S07,Electric Guitar (muted),Harmony,125.0,2.0143465995788574,0.4876486209091793,Harmony,Ranked Harmony,Harmony
Track00152,S08,Electric Guitar (clean),Harmony,125.0,2.050755500793457,0.3957673075004563,Harmony,Ranked Harmony,Harmony
Track00152,S09,Pad 4 (choir),Lead,125.0,0.9086896181106568,0.614797007101123,Lead,Top 3/11 Poly,Harmony
Track00152,S10,Choir Aahs,Harmony,125.0,1.921571135520935,0.3075825662860517,Harmony,Ranked Harmony,Harmony
Track00152,S11,Rock Organ,Lead,125.0,1.8226298093795776,0.0924286486896888,Lead,Top 3/11 Poly,Harmony
Track00152,S12,Brass Section,Harmony,125.0,1.8589537143707275,0.4159765759098555,Harmony,Ranked Harmony,Lead
Track00152,S13,Tenor Sax,Lead,125.0,1.1570502519607544,0.4659633007261999,Lead,Top 3/11 Poly,Lead
Track00161,S00,Clarinet,Lead,150.0,1.1482986211776731,0.4607234475789515,Lead,Top 2/5 Poly,Lead
Track00161,S01,Electric Bass (finger),Bass,150.0,1.9727098941802976,0.3539336372128396,Bass,List Match,Bass
Track00161,S02,Electric Piano 2,Harmony,150.0,1.7402780055999756,0.6418173142639334,Harmony,Ranked Harmony,Harmony
Track00161,S03,Electric Guitar (clean),Harmony,150.0,1.67461359500885,0.2956203260647677,Harmony,Ranked Harmony,Lead
Track00161,S04,Overdriven Guitar,Lead,150.0,-1.0,-1.0,Lead,Top 2/5 Poly,Harmony
Track00161,S05,Acoustic Guitar (steel),Harmony,150.0,2.0252468585968018,0.3858301674719632,Harmony,Ranked Harmony,Lead
Track00161,S06,Drums,Drums,150.0,2.4648234844207764,0.5717532404239417,Drums,List Match,Drums
Track00159,S00,Electric Bass (finger),Bass,120.97,2.078855514526367,0.2751269788691929,Bass,List Match,Bass
